_time;dvc_name;src_ip;dest_ip;dest_port;application
2026-06-17T11:49:14.100+0000;IE1ENSFW01;10.118.62.241;10.44.170.220;50381;non-syn-tcp
2026-06-17T10:50:55.100+0000;IE1ENSFW01;10.118.62.241;10.44.246.108;50005;non-syn-tcp
2026-06-17T10:12:51.100+0000;IE1ENSFW01;10.118.62.241;10.44.234.21;65392;non-syn-tcp
2026-06-17T12:20:16.100+0000;IE1ENSFW01;10.118.62.240;10.44.167.179;63626;non-syn-tcp
2026-06-17T11:56:29.100+0000;IE1ENSFW01;10.118.62.240;10.44.170.220;33927;non-syn-tcp
2026-06-17T11:21:26.100+0000;IE1ENSFW01;10.118.62.240;10.44.246.108;6818;non-syn-tcp
2026-06-17T10:12:51.100+0000;IE1ENSFW01;10.118.62.240;10.44.234.21;35064;non-syn-tcp
2026-06-17T12:20:16.100+0000;IE1ENSFW01;10.118.62.243;10.44.167.179;48887;non-syn-tcp
2026-06-17T11:56:29.100+0000;IE1ENSFW01;10.118.62.243;10.44.170.220;44164;non-syn-tcp
2026-06-17T10:05:50.100+0000;IE1ENSFW01;10.118.62.243;10.44.246.108;36813;non-syn-tcp
2026-06-17T12:19:30.100+0000;IE1ENSFW01;10.146.4.150;10.246.183.80;33770;incomplete
2026-06-17T12:02:06.100+0000;IE1ENSFW01;10.146.4.150;10.246.185.79;35638;incomplete
2026-06-17T11:21:21.100+0000;IE1ENSFW01;10.146.4.150;10.246.183.239;46494;incomplete
2026-06-17T11:21:20.100+0000;IE1ENSFW01;10.146.4.150;10.246.186.53;45716;incomplete
2026-06-17T10:31:49.100+0000;IE1ENSFW01;10.146.4.150;10.246.179.177;55788;incomplete
2026-06-17T10:25:51.100+0000;IE1ENSFW01;10.146.4.150;10.246.184.142;56810;incomplete
2026-06-17T10:00:09.100+0000;IE1ENSFW01;10.146.4.150;10.246.179.149;42124;incomplete
2026-06-17T09:44:10.100+0000;IE1ENSFW01;10.146.4.150;10.246.184.10;43546;incomplete
2026-06-17T12:19:30.100+0000;IE1ENSFW01;10.146.0.50;10.246.240.181;55260;incomplete
2026-06-17T11:43:55.100+0000;IE1ENSFW01;10.146.0.50;10.246.240.219;33116;incomplete
2026-06-17T10:44:36.100+0000;IE1ENSFW01;10.146.0.50;10.246.244.206;35808;incomplete
2026-06-17T10:31:50.100+0000;IE1ENSFW01;10.146.0.50;10.246.251.194;43496;incomplete
2026-06-17T10:31:50.100+0000;IE1ENSFW01;10.146.0.50;10.246.242.78;57962;incomplete
2026-06-17T10:15:52.100+0000;IE1ENSFW01;10.146.0.50;10.246.249.21;43486;incomplete
2026-06-17T10:13:53.100+0000;IE1ENSFW01;10.146.0.50;10.246.242.218;48056;incomplete
2026-06-17T10:11:51.100+0000;IE1ENSFW01;10.146.0.50;10.246.246.68;41522;incomplete
2026-06-17T10:09:50.100+0000;IE1ENSFW01;10.146.0.50;10.175.89.142;38110;incomplete
2026-06-17T10:07:51.100+0000;IE1ENSFW01;10.146.0.50;10.246.241.210;47930;incomplete
2026-06-17T10:07:50.100+0000;IE1ENSFW01;10.146.0.50;10.246.247.59;57420;incomplete
2026-06-17T10:05:49.100+0000;IE1ENSFW01;10.146.0.50;10.246.240.61;39812;incomplete
2026-06-17T09:49:09.100+0000;IE1ENSFW01;10.146.0.50;10.246.251.199;60284;incomplete
2026-06-17T09:49:08.100+0000;IE1ENSFW01;10.146.0.50;10.246.250.251;50828;incomplete
2026-06-17T12:19:18.100+0000;IE1ENSFW01;10.16.129.11;10.175.217.107;3000;web-browsing
2026-06-17T12:08:33.100+0000;IE1ENSFW01;10.16.129.11;10.175.218.142;10000;web-browsing
2026-06-17T11:49:27.100+0000;IE1ENSFW01;10.16.129.11;10.175.217.244;10005;web-browsing
2026-06-17T11:33:17.100+0000;IE1ENSFW01;10.16.129.11;10.175.216.67;10004;web-browsing
2026-06-17T12:18:52.100+0000;IE1ENSFW01;10.145.2.17;10.246.64.241;38570;incomplete
2026-06-17T12:16:53.100+0000;IE1ENSFW01;10.145.2.17;10.175.91.89;56500;incomplete
2026-06-17T12:16:52.100+0000;IE1ENSFW01;10.145.2.17;10.175.84.37;57779;incomplete
2026-06-17T12:12:51.100+0000;IE1ENSFW01;10.145.2.17;10.246.69.88;48198;incomplete
2026-06-17T11:39:32.100+0000;IE1ENSFW01;10.145.2.17;10.246.66.159;36234;incomplete
2026-06-17T11:20:01.100+0000;IE1ENSFW01;10.145.2.17;10.246.69.145;48656;incomplete
2026-06-17T11:02:37.100+0000;IE1ENSFW01;10.145.2.17;10.246.66.200;39262;incomplete
2026-06-17T11:01:22.100+0000;IE1ENSFW01;10.145.2.17;10.175.83.193;43749;incomplete
2026-06-17T11:01:22.100+0000;IE1ENSFW01;10.145.2.17;10.246.65.164;59512;incomplete
2026-06-17T10:49:17.100+0000;IE1ENSFW01;10.145.2.17;10.246.65.59;41040;incomplete
2026-06-17T10:20:52.100+0000;IE1ENSFW01;10.145.2.17;10.246.66.198;56208;incomplete
2026-06-17T09:47:08.100+0000;IE1ENSFW01;10.145.2.17;10.246.68.41;39950;incomplete
2026-06-17T09:47:07.100+0000;IE1ENSFW01;10.145.2.17;10.246.67.105;48468;incomplete
2026-06-17T12:18:34.100+0000;IE1ENSFW01;10.16.129.141;10.175.217.107;10013;web-browsing
2026-06-17T12:10:49.100+0000;IE1ENSFW01;10.16.129.141;10.175.218.142;10004;web-browsing
2026-06-17T11:47:25.100+0000;IE1ENSFW01;10.16.129.141;10.175.217.244;9580;web-browsing
2026-06-17T11:30:23.100+0000;IE1ENSFW01;10.16.129.141;10.175.216.67;8830;web-browsing
2026-06-17T12:17:51.100+0000;IE1ENSFW01;10.204.87.254;10.159.180.216;1433;mssql-db-unencrypted
2026-06-17T12:17:35.100+0000;IE1ENSFW01;10.16.129.16;10.175.217.107;10014;web-browsing
2026-06-17T12:09:23.100+0000;IE1ENSFW01;10.16.129.16;10.175.218.142;10003;web-browsing
2026-06-17T11:50:21.100+0000;IE1ENSFW01;10.16.129.16;10.175.217.244;10004;web-browsing
2026-06-17T11:32:48.100+0000;IE1ENSFW01;10.16.129.16;10.175.216.67;10006;web-browsing
2026-06-17T12:17:09.100+0000;IE1ENSFW01;10.136.100.54;10.159.139.8;1433;mssql-db-unencrypted
2026-06-17T12:17:08.100+0000;IE1ENSFW01;10.204.92.5;10.159.139.8;1433;mssql-db-unencrypted
2026-06-17T12:17:08.100+0000;IE1ENSFW01;10.136.100.50;10.159.139.8;1433;mssql-db-unencrypted
2026-06-17T12:17:08.100+0000;IE1ENSFW01;10.204.92.9;10.159.139.8;1433;mssql-db-unencrypted
2026-06-17T12:16:54.100+0000;IE1ENSFW01;10.145.0.213;10.246.65.38;60440;incomplete
2026-06-17T11:30:02.100+0000;IE1ENSFW01;10.145.0.213;10.246.66.66;35686;incomplete
2026-06-17T12:16:52.100+0000;IE1ENSFW01;10.145.2.109;10.246.67.30;45656;incomplete
2026-06-17T12:14:52.100+0000;IE1ENSFW01;10.145.2.109;10.246.69.116;50360;incomplete
2026-06-17T11:51:32.100+0000;IE1ENSFW01;10.145.2.109;10.246.66.156;50652;incomplete
2026-06-17T11:27:57.100+0000;IE1ENSFW01;10.145.2.109;10.246.65.92;57952;incomplete
2026-06-17T10:53:22.100+0000;IE1ENSFW01;10.145.2.109;10.246.67.214;48662;incomplete
2026-06-17T10:51:22.100+0000;IE1ENSFW01;10.145.2.109;10.246.65.6;33872;incomplete
2026-06-17T09:55:09.100+0000;IE1ENSFW01;10.145.2.109;10.246.67.98;37158;incomplete
2026-06-17T09:53:09.100+0000;IE1ENSFW01;10.145.2.109;10.246.65.229;54140;incomplete
2026-06-17T12:16:52.100+0000;IE1ENSFW01;10.145.0.125;10.246.65.6;59340;incomplete
2026-06-17T11:59:03.100+0000;IE1ENSFW01;10.145.0.125;10.246.66.156;41180;incomplete
2026-06-17T11:26:05.100+0000;IE1ENSFW01;10.145.0.125;10.246.69.116;41094;incomplete
2026-06-17T10:59:22.100+0000;IE1ENSFW01;10.145.0.125;10.246.69.71;56210;incomplete
2026-06-17T10:28:55.100+0000;IE1ENSFW01;10.145.0.125;10.246.64.158;56366;incomplete
2026-06-17T10:26:52.100+0000;IE1ENSFW01;10.145.0.125;10.246.66.241;35866;incomplete
2026-06-17T10:24:53.100+0000;IE1ENSFW01;10.145.0.125;10.246.68.198;48856;incomplete
2026-06-17T10:03:20.100+0000;IE1ENSFW01;10.145.0.125;10.246.69.44;60686;incomplete
2026-06-17T10:00:01.100+0000;IE1ENSFW01;10.145.0.125;10.246.66.88;44024;incomplete
2026-06-17T09:57:08.100+0000;IE1ENSFW01;10.145.0.125;10.246.65.229;56888;incomplete
2026-06-17T12:16:06.100+0000;IE1ENSFW01;10.146.0.9;10.246.69.124;53274;incomplete
2026-06-17T11:15:01.100+0000;IE1ENSFW01;10.146.0.9;10.246.64.87;45374;incomplete
2026-06-17T11:02:50.100+0000;IE1ENSFW01;10.146.0.9;10.246.69.31;41586;incomplete
2026-06-17T10:19:50.100+0000;IE1ENSFW01;10.146.0.9;10.246.67.244;37808;incomplete
2026-06-17T12:16:06.100+0000;IE1ENSFW01;10.146.0.107;10.246.241.210;36630;incomplete
2026-06-17T11:21:21.100+0000;IE1ENSFW01;10.146.0.107;10.246.247.59;50388;incomplete
2026-06-17T11:21:19.100+0000;IE1ENSFW01;10.146.0.107;10.246.251.129;46046;incomplete
2026-06-17T12:16:06.100+0000;IE1ENSFW01;10.146.4.84;10.246.187.171;59890;incomplete
2026-06-17T12:09:23.100+0000;IE1ENSFW01;10.146.4.84;10.246.181.53;42932;incomplete
2026-06-17T12:09:22.100+0000;IE1ENSFW01;10.146.4.84;10.246.184.197;45106;incomplete
2026-06-17T12:02:11.100+0000;IE1ENSFW01;10.146.4.84;10.246.187.155;57266;incomplete
2026-06-17T11:21:21.100+0000;IE1ENSFW01;10.146.4.84;10.246.180.184;56160;incomplete
2026-06-17T11:21:19.100+0000;IE1ENSFW01;10.146.4.84;10.246.176.33;45718;incomplete
2026-06-17T10:40:53.100+0000;IE1ENSFW01;10.146.4.84;10.246.180.161;45854;incomplete
2026-06-17T10:38:50.100+0000;IE1ENSFW01;10.146.4.84;10.246.186.53;37216;incomplete
2026-06-17T10:11:49.100+0000;IE1ENSFW01;10.146.4.84;10.246.178.125;41642;incomplete
2026-06-17T10:07:51.100+0000;IE1ENSFW01;10.146.4.84;10.246.185.172;38726;incomplete
2026-06-17T09:53:08.100+0000;IE1ENSFW01;10.146.4.84;10.246.181.8;54318;incomplete
2026-06-17T12:16:05.100+0000;IE1ENSFW01;10.16.129.20;10.175.217.107;10007;web-browsing
2026-06-17T12:10:19.100+0000;IE1ENSFW01;10.16.129.20;10.175.218.142;10006;web-browsing
2026-06-17T11:48:09.100+0000;IE1ENSFW01;10.16.129.20;10.175.217.244;40081;web-browsing
2026-06-17T11:32:30.100+0000;IE1ENSFW01;10.16.129.20;10.175.216.67;10005;web-browsing
2026-06-17T12:15:49.100+0000;IE1ENSFW01;10.16.129.140;10.175.217.107;10012;web-browsing
2026-06-17T12:08:48.100+0000;IE1ENSFW01;10.16.129.140;10.175.218.142;10001;web-browsing
2026-06-17T11:46:33.100+0000;IE1ENSFW01;10.16.129.140;10.175.217.244;40080;web-browsing
2026-06-17T11:29:41.100+0000;IE1ENSFW01;10.16.129.140;10.175.216.67;40080;web-browsing
2026-06-17T12:15:12.100+0000;IE1ENSFW01;10.16.129.143;10.175.217.107;10010;web-browsing
2026-06-17T12:08:40.100+0000;IE1ENSFW01;10.16.129.143;10.175.218.142;40081;web-browsing
2026-06-17T11:48:46.100+0000;IE1ENSFW01;10.16.129.143;10.175.217.244;10001;web-browsing
2026-06-17T11:31:27.100+0000;IE1ENSFW01;10.16.129.143;10.175.216.67;10002;web-browsing
2026-06-17T12:15:11.100+0000;IE1ENSFW01;10.178.84.247;10.44.214.237;23974;non-syn-tcp
2026-06-17T12:05:40.100+0000;IE1ENSFW01;10.178.84.247;10.44.162.45;44783;non-syn-tcp
2026-06-17T11:04:20.100+0000;IE1ENSFW01;10.178.84.247;10.44.170.38;64390;non-syn-tcp
2026-06-17T12:15:11.100+0000;IE1ENSFW01;10.178.84.231;10.44.214.237;1816;non-syn-tcp
2026-06-17T12:15:10.100+0000;IE1ENSFW01;10.178.84.240;10.44.214.237;50172;non-syn-tcp
2026-06-17T12:14:53.100+0000;IE1ENSFW01;10.145.0.229;10.246.244.210;58864;incomplete
2026-06-17T11:57:02.100+0000;IE1ENSFW01;10.145.0.229;10.246.240.26;51322;incomplete
2026-06-17T11:37:16.100+0000;IE1ENSFW01;10.145.0.229;10.246.242.78;49082;incomplete
2026-06-17T11:28:02.100+0000;IE1ENSFW01;10.145.0.229;10.246.250.251;35776;incomplete
2026-06-17T11:12:05.100+0000;IE1ENSFW01;10.145.0.229;10.246.251.199;36716;incomplete
2026-06-17T10:45:22.100+0000;IE1ENSFW01;10.145.0.229;10.246.247.71;50006;incomplete
2026-06-17T10:43:22.100+0000;IE1ENSFW01;10.145.0.229;10.246.241.111;35964;incomplete
2026-06-17T12:14:52.100+0000;IE1ENSFW01;10.145.4.162;10.246.179.117;32808;incomplete
2026-06-17T12:14:47.100+0000;IE1ENSFW01;10.16.129.21;10.175.217.107;10009;web-browsing
2026-06-17T12:06:11.100+0000;IE1ENSFW01;10.16.129.21;10.175.218.142;10012;web-browsing
2026-06-17T11:50:09.100+0000;IE1ENSFW01;10.16.129.21;10.175.217.244;10006;web-browsing
2026-06-17T11:31:59.100+0000;IE1ENSFW01;10.16.129.21;10.175.216.67;10001;web-browsing
2026-06-17T12:13:58.100+0000;IE1ENSFW01;10.178.184.19;10.44.216.24;6140;non-syn-tcp
2026-06-17T12:13:57.100+0000;IE1ENSFW01;10.178.184.30;10.44.216.24;4758;non-syn-tcp
2026-06-17T12:13:57.100+0000;IE1ENSFW01;10.178.184.13;10.44.216.24;54436;non-syn-tcp
2026-06-17T12:13:54.100+0000;IE1ENSFW01;10.16.13.135;10.44.231.191;7000;incomplete
2026-06-17T12:12:32.100+0000;IE1ENSFW01;10.146.4.158;10.246.184.161;46482;incomplete
2026-06-17T09:52:09.100+0000;IE1ENSFW01;10.146.4.158;10.246.182.180;45118;incomplete
2026-06-17T12:12:30.100+0000;IE1ENSFW01;10.146.1.49;10.175.118.36;63394;incomplete
2026-06-17T12:12:30.100+0000;IE1ENSFW01;10.146.2.111;10.246.67.0;42452;incomplete
2026-06-17T12:02:10.100+0000;IE1ENSFW01;10.146.2.111;10.246.69.71;46038;incomplete
2026-06-17T12:02:10.100+0000;IE1ENSFW01;10.146.2.111;10.246.67.214;50982;incomplete
2026-06-17T11:21:19.100+0000;IE1ENSFW01;10.146.2.111;10.246.69.224;58226;incomplete
2026-06-17T11:21:18.100+0000;IE1ENSFW01;10.146.2.111;10.246.66.241;58236;incomplete
2026-06-17T10:38:50.100+0000;IE1ENSFW01;10.146.2.111;10.246.65.171;45936;incomplete
2026-06-17T10:03:25.100+0000;IE1ENSFW01;10.146.2.111;10.246.66.88;48604;incomplete
2026-06-17T12:12:18.100+0000;IE1ENSFW01;10.178.63.173;10.44.170.220;28388;non-syn-tcp
2026-06-17T11:54:17.100+0000;IE1ENSFW01;10.178.63.173;10.44.226.2;47052;non-syn-tcp
2026-06-17T10:24:40.100+0000;IE1ENSFW01;10.178.63.173;10.44.201.108;41854;non-syn-tcp
2026-06-17T10:05:24.100+0000;IE1ENSFW01;10.178.63.173;10.44.170.250;11546;non-syn-tcp
2026-06-17T12:09:14.100+0000;IE1ENSFW01;10.146.2.16;10.175.91.89;4884;incomplete
2026-06-17T11:58:54.100+0000;IE1ENSFW01;10.146.2.16;10.246.67.218;54904;incomplete
2026-06-17T10:40:54.100+0000;IE1ENSFW01;10.146.2.16;10.175.83.193;14191;incomplete
2026-06-17T10:36:54.100+0000;IE1ENSFW01;10.146.2.16;10.246.67.183;49502;incomplete
2026-06-17T10:31:52.100+0000;IE1ENSFW01;10.146.2.16;10.246.69.145;59496;incomplete
2026-06-17T10:31:51.100+0000;IE1ENSFW01;10.146.2.16;10.246.65.141;57372;incomplete
2026-06-17T10:27:51.100+0000;IE1ENSFW01;10.146.2.16;10.246.69.57;42412;incomplete
2026-06-17T10:05:50.100+0000;IE1ENSFW01;10.146.2.16;10.246.69.2;51178;incomplete
2026-06-17T09:57:08.100+0000;IE1ENSFW01;10.146.2.16;10.246.64.194;37324;incomplete
2026-06-17T09:47:10.100+0000;IE1ENSFW01;10.146.2.16;10.246.66.200;58696;incomplete
2026-06-17T12:08:53.100+0000;IE1ENSFW01;10.118.100.106;10.44.167.179;52331;non-syn-tcp
2026-06-17T11:49:36.100+0000;IE1ENSFW01;10.118.100.106;10.44.170.220;63396;non-syn-tcp
2026-06-17T11:35:05.100+0000;IE1ENSFW01;10.118.100.106;10.44.226.2;49253;non-syn-tcp
2026-06-17T11:30:19.100+0000;IE1ENSFW01;10.118.100.106;10.44.210.137;17008;non-syn-tcp
2026-06-17T11:23:48.100+0000;IE1ENSFW01;10.118.100.106;10.44.204.140;39579;non-syn-tcp
2026-06-17T10:59:32.100+0000;IE1ENSFW01;10.118.100.106;10.44.201.108;34682;non-syn-tcp
2026-06-17T10:48:15.100+0000;IE1ENSFW01;10.118.100.106;10.44.197.24;31786;non-syn-tcp
2026-06-17T10:36:14.100+0000;IE1ENSFW01;10.118.100.106;10.44.163.75;7430;non-syn-tcp
2026-06-17T12:07:51.100+0000;IE1ENSFW01;10.118.22.29;10.175.216.188;53912;non-syn-tcp
2026-06-17T12:07:02.100+0000;IE1ENSFW01;10.145.1.254;10.246.250.225;57846;incomplete
2026-06-17T12:05:59.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.31;445;incomplete
2026-06-17T12:05:51.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.21;445;incomplete
2026-06-17T12:05:24.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.26;445;incomplete
2026-06-17T12:05:14.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.22;445;incomplete
2026-06-17T12:05:13.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.27;445;incomplete
2026-06-17T12:05:08.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.28;445;incomplete
2026-06-17T12:05:08.100+0000;IE1ENSFW01;10.42.9.79;10.174.42.23;445;incomplete
2026-06-17T12:05:40.100+0000;IE1ENSFW01;10.178.84.250;10.44.162.45;12602;non-syn-tcp
2026-06-17T11:04:20.100+0000;IE1ENSFW01;10.178.84.250;10.44.170.38;50708;non-syn-tcp
2026-06-17T12:05:40.100+0000;IE1ENSFW01;10.178.84.251;10.44.162.45;38698;non-syn-tcp
2026-06-17T11:04:20.100+0000;IE1ENSFW01;10.178.84.251;10.44.170.38;21030;non-syn-tcp
2026-06-17T12:05:03.100+0000;IE1ENSFW01;10.145.4.147;10.246.180.161;59276;incomplete
2026-06-17T12:05:03.100+0000;IE1ENSFW01;10.145.4.147;10.246.179.99;43406;incomplete
2026-06-17T11:55:04.100+0000;IE1ENSFW01;10.145.4.147;10.246.177.198;37318;incomplete
2026-06-17T11:39:17.100+0000;IE1ENSFW01;10.145.4.147;10.246.179.177;38502;incomplete
2026-06-17T11:28:05.100+0000;IE1ENSFW01;10.145.4.147;10.246.187.122;42226;incomplete
2026-06-17T10:48:37.100+0000;IE1ENSFW01;10.145.4.147;10.246.184.197;49178;incomplete
2026-06-17T10:43:22.100+0000;IE1ENSFW01;10.145.4.147;10.246.187.155;49324;incomplete
2026-06-17T10:24:55.100+0000;IE1ENSFW01;10.145.4.147;10.246.187.171;46624;incomplete
2026-06-17T10:18:56.100+0000;IE1ENSFW01;10.145.4.147;10.246.180.184;53436;incomplete
2026-06-17T10:18:56.100+0000;IE1ENSFW01;10.145.4.147;10.246.186.252;35784;incomplete
2026-06-17T10:00:02.100+0000;IE1ENSFW01;10.145.4.147;10.246.176.75;44070;incomplete
2026-06-17T09:57:09.100+0000;IE1ENSFW01;10.145.4.147;10.246.185.172;52770;incomplete
2026-06-17T12:02:22.100+0000;IE1ENSFW01;10.118.85.55;10.44.246.108;61635;non-syn-tcp
2026-06-17T12:02:10.100+0000;IE1ENSFW01;10.146.2.50;10.246.69.114;55630;incomplete
2026-06-17T11:21:19.100+0000;IE1ENSFW01;10.146.2.50;10.246.64.87;48606;incomplete
2026-06-17T11:21:18.100+0000;IE1ENSFW01;10.146.2.50;10.246.67.83;52744;incomplete
2026-06-17T11:21:18.100+0000;IE1ENSFW01;10.146.2.50;10.246.64.174;55468;incomplete
2026-06-17T11:14:58.100+0000;IE1ENSFW01;10.146.2.50;10.246.65.141;41136;incomplete
2026-06-17T10:00:09.100+0000;IE1ENSFW01;10.146.2.50;10.246.69.224;52816;incomplete
2026-06-17T12:01:37.100+0000;IE1ENSFW01;10.96.17.114;172.21.89.38;41563;dns-base
2026-06-17T12:00:31.100+0000;IE1ENSFW01;10.152.128.22;172.21.232.167;137;netbios-ns
2026-06-17T11:06:40.100+0000;IE1ENSFW01;10.152.128.22;172.21.232.240;137;netbios-ns
2026-06-17T10:40:23.100+0000;IE1ENSFW01;10.152.128.22;172.21.232.137;137;netbios-ns
2026-06-17T10:05:14.100+0000;IE1ENSFW01;10.152.128.22;172.21.232.228;137;netbios-ns
2026-06-17T09:52:27.100+0000;IE1ENSFW01;10.152.128.22;172.21.232.162;137;netbios-ns
2026-06-17T11:58:49.100+0000;IE1ENSFW01;10.146.4.183;10.246.183.121;51640;incomplete
2026-06-17T10:38:51.100+0000;IE1ENSFW01;10.146.4.183;10.246.180.184;59110;incomplete
2026-06-17T10:21:52.100+0000;IE1ENSFW01;10.146.4.183;10.246.178.125;56592;incomplete
2026-06-17T10:15:53.100+0000;IE1ENSFW01;10.146.4.183;10.246.187.155;58282;incomplete
2026-06-17T10:13:53.100+0000;IE1ENSFW01;10.146.4.183;10.246.185.79;37296;incomplete
2026-06-17T10:09:53.100+0000;IE1ENSFW01;10.146.4.183;10.246.183.153;35904;incomplete
2026-06-17T11:56:29.100+0000;IE1ENSFW01;10.118.62.245;10.44.170.220;26701;non-syn-tcp
2026-06-17T11:37:43.100+0000;IE1ENSFW01;10.118.62.245;10.44.171.230;6227;non-syn-tcp
2026-06-17T11:21:26.100+0000;IE1ENSFW01;10.118.62.245;10.44.246.108;23314;non-syn-tcp
2026-06-17T10:12:50.100+0000;IE1ENSFW01;10.118.62.245;10.44.234.21;32550;non-syn-tcp
2026-06-17T11:56:29.100+0000;IE1ENSFW01;10.118.62.231;10.44.170.220;20448;non-syn-tcp
2026-06-17T11:35:49.100+0000;IE1ENSFW01;10.118.62.231;10.44.171.230;7394;non-syn-tcp
2026-06-17T11:21:27.100+0000;IE1ENSFW01;10.118.62.231;10.44.246.108;42521;non-syn-tcp
2026-06-17T10:12:51.100+0000;IE1ENSFW01;10.118.62.231;10.44.234.21;58279;non-syn-tcp
2026-06-17T11:55:06.100+0000;IE1ENSFW01;10.118.85.39;10.44.170.220;7892;non-syn-tcp
2026-06-17T11:55:06.100+0000;IE1ENSFW01;10.118.85.54;10.44.170.220;48151;non-syn-tcp
2026-06-17T11:55:02.100+0000;IE1ENSFW01;10.145.4.131;10.246.177.39;44890;incomplete
2026-06-17T11:49:31.100+0000;IE1ENSFW01;10.145.4.131;10.246.177.198;45134;incomplete
2026-06-17T11:49:16.100+0000;IE1ENSFW01;10.145.4.131;10.246.180.161;45470;incomplete
2026-06-17T11:47:31.100+0000;IE1ENSFW01;10.145.4.131;10.246.176.75;37232;incomplete
2026-06-17T11:45:16.100+0000;IE1ENSFW01;10.145.4.131;10.246.179.177;38924;incomplete
2026-06-17T11:34:05.100+0000;IE1ENSFW01;10.145.4.131;10.246.184.197;41746;incomplete
2026-06-17T11:14:02.100+0000;IE1ENSFW01;10.145.4.131;10.246.176.33;60420;incomplete
2026-06-17T11:07:22.100+0000;IE1ENSFW01;10.145.4.131;10.246.176.21;52988;incomplete
2026-06-17T10:44:38.100+0000;IE1ENSFW01;10.145.4.131;10.246.187.171;59846;incomplete
2026-06-17T11:54:48.100+0000;IE1ENSFW01;10.178.133.217;10.44.170.220;63810;non-syn-tcp
2026-06-17T11:38:46.100+0000;IE1ENSFW01;10.178.133.217;10.44.226.2;28237;non-syn-tcp
2026-06-17T11:19:53.100+0000;IE1ENSFW01;10.178.133.217;10.44.201.108;6121;non-syn-tcp
2026-06-17T11:08:28.100+0000;IE1ENSFW01;10.178.133.217;10.44.170.250;60569;non-syn-tcp
2026-06-17T10:56:58.100+0000;IE1ENSFW01;10.178.133.217;10.44.246.108;3719;non-syn-tcp
2026-06-17T11:54:18.100+0000;IE1ENSFW01;10.178.63.179;10.44.226.2;19553;non-syn-tcp
2026-06-17T11:49:17.100+0000;IE1ENSFW01;10.178.63.179;10.44.170.220;39274;non-syn-tcp
2026-06-17T10:38:41.100+0000;IE1ENSFW01;10.178.63.179;10.44.170.250;46056;non-syn-tcp
2026-06-17T10:24:40.100+0000;IE1ENSFW01;10.178.63.179;10.44.201.108;11923;non-syn-tcp
2026-06-17T11:49:32.100+0000;IE1ENSFW01;10.42.9.150;10.175.209.36;3389;ms-rdp
2026-06-17T09:48:07.100+0000;IE1ENSFW01;10.42.9.150;10.175.209.78;3389;ms-rdp
2026-06-17T11:49:16.100+0000;IE1ENSFW01;10.178.63.171;10.44.170.220;10187;non-syn-tcp
2026-06-17T10:30:57.100+0000;IE1ENSFW01;10.178.63.171;10.44.170.250;11636;non-syn-tcp
2026-06-17T10:24:40.100+0000;IE1ENSFW01;10.178.63.171;10.44.201.108;55677;non-syn-tcp
2026-06-17T11:45:44.100+0000;IE1ENSFW01;10.118.159.118;10.44.226.2;40246;non-syn-tcp
2026-06-17T11:43:55.100+0000;IE1ENSFW01;10.146.2.146;10.246.69.109;42370;incomplete
2026-06-17T11:21:20.100+0000;IE1ENSFW01;10.146.2.146;10.246.69.57;46342;incomplete
2026-06-17T10:31:51.100+0000;IE1ENSFW01;10.146.2.146;10.246.64.87;52698;incomplete
2026-06-17T10:05:49.100+0000;IE1ENSFW01;10.146.2.146;10.246.69.44;40214;incomplete
2026-06-17T09:48:09.100+0000;IE1ENSFW01;10.146.2.146;10.246.67.214;50028;incomplete
2026-06-17T09:47:10.100+0000;IE1ENSFW01;10.146.2.146;10.246.65.92;46000;incomplete
2026-06-17T09:46:09.100+0000;IE1ENSFW01;10.146.2.146;10.246.66.241;43902;incomplete
2026-06-17T11:41:55.100+0000;IE1ENSFW01;10.146.0.75;10.246.66.156;55494;incomplete
2026-06-17T10:40:52.100+0000;IE1ENSFW01;10.146.0.75;10.246.69.224;42626;incomplete
2026-06-17T10:23:49.100+0000;IE1ENSFW01;10.146.0.75;10.246.65.92;43390;incomplete
2026-06-17T10:09:49.100+0000;IE1ENSFW01;10.146.0.75;10.246.64.249;59762;incomplete
2026-06-17T09:53:10.100+0000;IE1ENSFW01;10.146.0.75;10.246.69.44;45440;incomplete
2026-06-17T09:46:09.100+0000;IE1ENSFW01;10.146.0.75;10.246.64.209;58282;incomplete
2026-06-17T11:41:53.100+0000;IE1ENSFW01;10.146.0.212;10.246.182.128;37410;incomplete
2026-06-17T11:41:29.100+0000;IE1ENSFW01;10.83.128.96;10.175.189.184;36720;incomplete
2026-06-17T11:41:15.100+0000;IE1ENSFW01;10.145.0.10;10.246.245.131;60976;incomplete
2026-06-17T11:24:04.100+0000;IE1ENSFW01;10.145.0.10;10.246.242.38;33300;incomplete
2026-06-17T11:38:18.100+0000;IE1ENSFW01;10.152.128.21;172.21.232.174;137;netbios-ns
2026-06-17T10:58:07.100+0000;IE1ENSFW01;10.152.128.21;172.21.232.215;137;netbios-ns
